aligned_cluster,buy_mean,buy_median,buy_std,sell_mean,sell_median,sell_std,start_building_mean,start_building_median,start_building_std,continue_building_mean,continue_building_median,continue_building_std,gather_mean,gather_median,gather_std,wealth_diff_mean,wealth_diff_median,wealth_diff_std,income_mean,income_median,income_std,cluster_mean,cluster_median,cluster_std
0,1.1034465853143334,1.094615929169159,0.26756757700617667,0.22771881124992,0.22805299646069616,0.3209201775085957,3.7095726349661646,3.365684882389277,1.3730291020413818,3.709250497659401,3.365684882389276,1.3733973418400318,-0.01643646821562307,-0.0926810076121954,0.36179073157501396,3.9164939163003774,3.4873915744048825,1.6891013433842617,4.103928686832775,3.53400397005709,1.814834363141773,1.0333333333333334,1.0,0.6149478998583782
1,-0.24463456447096008,-0.17531702113767164,0.1675851861999472,-0.16134494412394357,-0.05069629596977805,0.19034300596634382,-0.37976561403781894,-0.33458550055312725,0.09991154573918602,-0.3795355470897294,-0.334535313419158,0.0999030220992102,-0.1274067795549803,-0.0143911305246839,0.2005821026613938,-0.34082309378604686,-0.3260879427619934,0.07096221983565844,-0.3373211071873018,-0.31575730754816156,0.06811394224969514,0.5333333333333333,0.0,0.8603661343041528
2,0.5923760679382525,0.5606149226891677,0.3102012361299782,0.44776356763539554,0.30391820567180056,0.567308713831183,0.7531421797692331,0.8002829391766355,0.7860546721065176,0.7513428509294857,0.8002829391766353,0.7842912085963066,0.3808844587765491,0.16534580682092345,0.7170205374281359,0.58603351993341,0.49213900113487763,0.6509208830121713,0.5418759617935904,0.4786921950583728,0.6525343385818155,1.4333333333333333,2.0,0.7279320417946061
