aligned_cluster,buy_mean,buy_median,buy_std,sell_mean,sell_median,sell_std,start_building_mean,start_building_median,start_building_std,continue_building_mean,continue_building_median,continue_building_std,gather_mean,gather_median,gather_std,wealth_diff_mean,wealth_diff_median,wealth_diff_std,income_mean,income_median,income_std,cluster_mean,cluster_median,cluster_std
0,-0.1597279322584873,-0.13205027262829244,0.08264986844122899,-0.05515716847728023,-0.00583755440765495,0.1568770297406902,-0.3492210786240737,-0.31206646412645794,0.08829477181388384,-0.3488370487078715,-0.3114226233216464,0.08838931693094527,-0.05522817373706425,0.00296931086407855,0.17070663168855038,-0.3150001771811015,-0.306067043991496,0.05953437295405648,-0.30477906669618415,-0.29547686864590145,0.04601243157946847,0.2,0.0,0.4842341981115022
1,1.1266044834037439,1.0976885623946075,0.27450513518524333,0.06683434048779063,0.11327788756003995,0.228267381217106,4.092138779148205,3.7992190583828203,1.3457916874738967,4.092918517703155,3.7992190583828207,1.3496482292291534,0.07127348872297813,0.10112797226554775,0.3432033144958614,4.20928273340594,3.733208862478612,1.7381925156326499,4.614064630741863,4.378879502237847,1.789367745289847,1.1,1.0,0.6617635789938568
2,0.5090423934678782,0.49379865526466493,0.32430137950019366,0.1851723968105058,0.041205612925071994,0.5206006020982884,0.9462912540087028,0.9722452474275755,0.7650828641904006,0.9436405142959349,0.9722452474275756,0.762143813310328,0.1678442021674235,-0.01565231641292855,0.5716979747313673,0.7757212762491531,0.6401220175094595,0.6599316535305294,0.6683252683818979,0.5650662150342877,0.623827500520958,1.7,2.0,0.4660915996993991
